id,target,day,month,duration,contactId,age,gender,job,maritalStatus,education,creditFailure,accountBalance,house,credit,contactType,numberOfContacts,daySinceLastCampaign,numberOfContactsLastCampaign,lastCampaignResult
432179521,no,13,may,53,54479814,34,male,technical,single,highSchool,no,2131,yes,no,cellPhone,1,,0,unknown
432159140,no,24,jul,367,54485939,25,female,houseWife,married,secondarySchool,no,669,yes,no,cellPhone,2,,0,unknown
432181296,yes,18,may,603,54490512,57,female,administrative,married,highSchool,no,403,yes,no,cellPhone,1,340.0,2,other
432150968,no,3,jun,14,54490884,41,female,manager,married,uniGraduated,no,437,yes,no,unknown,21,,0,unknown
432153524,no,18,jun,54,54493588,28,male,technical,divorced,uniGraduated,no,594,yes,yes,unknown,3,,0,unknown
432183071,yes,7,aug,221,54494669,58,male,unemployed,married,highSchool,no,687,yes,no,cellPhone,1,99.0,2,success
432185865,yes,21,apr,224,54494995,52,male,technical,married,highSchool,no,371,yes,yes,cellPhone,2,182.0,1,success
432143803,no,8,may,23,54496521,35,male,worker,married,highSchool,no,25,yes,no,unknown,5,,0,unknown
432149368,no,28,may,266,54498013,33,female,administrative,single,highSchool,no,322,yes,no,unknown,4,,0,unknown
432175686,no,20,apr,22,54498919,28,male,worker,married,secondarySchool,no,674,yes,no,landline,1,,0,unknown
432156564,yes,11,jul,853,54501569,47,female,technical,married,highSchool,no,3466,yes,no,cellPhone,2,,0,unknown
432156181,no,10,jul,542,54503843,56,male,administrative,divorced,secondarySchool,no,0,no,yes,cellPhone,1,,0,unknown
432184050,yes,6,oct,480,54504954,57,male,manager,divorced,unknown,no,854,no,no,cellPhone,1,40.0,5,success
432149978,no,30,may,210,54505379,59,female,retired,married,highSchool,no,8107,no,no,unknown,1,,0,unknown
432181624,no,18,may,170,54506780,33,male,worker,married,secondarySchool,no,-132,yes,yes,cellPhone,6,,0,unknown
432155750,no,9,jul,296,54507552,53,male,manager,married,uniGraduated,no,0,yes,no,cellPhone,1,,0,unknown
432169589,no,21,nov,98,54509225,42,male,manager,married,uniGraduated,no,6080,no,no,cellPhone,3,,0,unknown
432151952,no,6,jun,466,54514054,47,male,unknown,married,unknown,no,0,no,no,unknown,2,,0,unknown
432162881,no,12,aug,197,54514556,34,male,houseWife,married,uniGraduated,no,897,no,no,cellPhone,4,,0,unknown
432152349,no,9,jun,90,54515067,35,female,services,married,highSchool,no,-489,yes,no,unknown,2,,0,unknown
432166228,no,29,aug,96,54515825,56,female,services,married,unknown,no,628,no,no,cellPhone,2,,0,unknown
432175745,no,20,apr,491,54520304,39,male,manager,married,uniGraduated,no,894,yes,no,cellPhone,1,326.0,1,other
432149446,no,29,may,54,54520914,45,female,manager,single,uniGraduated,no,2571,yes,no,unknown,1,,0,unknown
432164456,no,21,aug,139,54526020,48,male,worker,married,secondarySchool,no,492,no,yes,cellPhone,2,,0,unknown
432151061,no,4,jun,99,54526231,41,female,administrative,single,highSchool,no,400,yes,no,unknown,6,,0,unknown
432161166,no,31,jul,127,54526581,26,female,administrative,single,uniGraduated,no,2053,no,no,cellPhone,4,,0,unknown
432145517,no,14,may,1204,54527366,30,female,administrative,single,highSchool,yes,-35,yes,no,unknown,4,,0,unknown
432155658,no,8,jul,21,54532114,29,female,administrative,single,highSchool,no,-37,yes,no,cellPhone,35,,0,unknown
432175733,no,20,apr,63,54534671,32,male,technical,married,uniGraduated,no,3850,yes,no,cellPhone,4,,0,unknown
432150057,no,30,may,151,54535898,51,female,manager,married,uniGraduated,no,0,yes,no,unknown,1,,0,unknown
432161481,yes,5,aug,1311,54540066,38,female,technical,married,uniGraduated,no,202,no,no,cellPhone,2,,0,unknown
432180754,no,15,may,251,54540294,30,male,manager,single,uniGraduated,no,1692,yes,no,cellPhone,1,,0,unknown
432185174,no,2,feb,121,54540768,65,female,retired,married,uniGraduated,no,1973,no,no,landline,1,287.0,3,success
432167868,no,19,nov,125,54543392,35,male,technical,married,highSchool,no,0,yes,no,landline,1,,0,unknown
432152577,no,11,jun,83,54544866,56,female,houseWife,single,secondarySchool,no,1,no,no,unknown,2,,0,unknown
432186304,no,18,jun,23,54545117,50,male,administrative,married,highSchool,no,100,yes,no,unknown,1,,0,unknown
432176989,no,5,may,1101,54545693,27,female,entrepreneur,single,uniGraduated,no,2159,yes,no,cellPhone,1,,0,unknown
432147726,no,23,may,227,54547754,38,male,worker,married,highSchool,no,-40,yes,no,unknown,1,,0,unknown
432154742,no,27,jun,153,54549683,51,male,services,married,highSchool,no,144,no,yes,unknown,2,,0,unknown
432172775,no,5,feb,100,54551062,31,male,administrative,single,uniGraduated,no,541,no,no,cellPhone,1,,0,unknown
432150343,no,2,jun,205,54553968,29,male,entrepreneur,married,highSchool,no,291,yes,no,unknown,3,,0,unknown
432155741,no,9,jul,323,54555223,44,female,manager,single,uniGraduated,no,6350,yes,no,cellPhone,1,,0,unknown
432163603,no,18,aug,73,54558084,48,female,worker,married,unknown,no,434,no,no,cellPhone,6,,0,unknown
432161612,no,6,aug,222,54559509,37,male,technical,divorced,highSchool,no,4965,no,no,cellPhone,2,,0,unknown
432143779,no,8,may,200,54566172,38,male,worker,single,secondarySchool,no,162,yes,no,unknown,2,,0,unknown
432183165,no,11,aug,153,54578225,31,female,services,single,uniGraduated,no,620,no,no,cellPhone,1,103.0,2,failure
432168446,no,19,nov,186,54584820,30,male,unemployed,married,highSchool,yes,19,no,no,cellPhone,5,,0,unknown
432167219,no,18,nov,300,54588217,36,male,manager,single,uniGraduated,no,0,no,yes,cellPhone,1,96.0,4,failure
432156032,no,9,jul,372,54588245,29,male,administrative,single,highSchool,no,1,no,no,landline,1,,0,unknown
432180511,no,15,may,160,54588561,34,male,worker,married,highSchool,no,-257,yes,no,cellPhone,1,368.0,4,failure
432163156,no,13,aug,286,54593469,51,male,worker,married,secondarySchool,no,97,no,no,cellPhone,2,,0,unknown
432156833,no,14,jul,335,54596020,43,male,selfEmployed,married,highSchool,no,274,no,no,cellPhone,4,,0,unknown
432181973,no,26,may,112,54596059,32,male,technical,married,unknown,no,712,no,no,cellPhone,1,,0,unknown
432158445,no,22,jul,226,54597592,50,female,worker,married,highSchool,no,2013,no,yes,cellPhone,1,,0,unknown
432166462,yes,31,oct,158,54598610,39,female,worker,married,highSchool,no,1307,yes,no,landline,1,,0,unknown
432143679,no,8,may,500,54599924,34,female,worker,single,highSchool,no,177,yes,no,unknown,1,,0,unknown
432158095,yes,21,jul,691,54601908,42,male,unemployed,married,unknown,no,970,yes,no,landline,10,,0,unknown
432155584,no,8,jul,283,54603623,34,female,technical,single,highSchool,yes,-2,no,yes,cellPhone,1,,0,unknown
432150361,yes,2,jun,526,54605189,39,male,manager,married,uniGraduated,no,2763,yes,no,unknown,2,,0,unknown
432153602,no,18,jun,255,54606007,50,male,manager,married,uniGraduated,no,3296,no,no,unknown,2,,0,unknown
432171351,no,2,feb,243,54613352,49,female,selfEmployed,married,highSchool,no,289,yes,no,cellPhone,1,,0,unknown
432145923,no,15,may,125,54618055,49,male,technical,married,highSchool,no,3033,no,no,unknown,5,,0,unknown
432150913,no,3,jun,114,54618718,32,female,technical,single,highSchool,no,258,no,no,unknown,3,,0,unknown
432148023,no,26,may,142,54619783,43,male,entrepreneur,single,uniGraduated,no,0,yes,no,unknown,3,,0,unknown
432177116,no,6,may,74,54620869,42,female,technical,married,highSchool,no,122,yes,no,cellPhone,2,,0,unknown
432153589,no,18,jun,422,54620873,47,male,worker,single,unknown,no,2443,no,no,unknown,1,,0,unknown
432168336,no,19,nov,73,54623990,53,female,worker,single,highSchool,no,2430,yes,yes,cellPhone,2,145.0,3,failure
432158681,no,23,jul,163,54624825,45,female,technical,single,uniGraduated,no,88,no,no,unknown,4,,0,unknown
432167140,no,18,nov,244,54630802,34,male,manager,married,uniGraduated,no,0,yes,no,cellPhone,1,,0,unknown
432175424,no,20,apr,415,54631598,28,male,worker,married,highSchool,no,1843,yes,no,cellPhone,2,,0,unknown
432158037,yes,21,jul,574,54634430,29,female,worker,single,highSchool,no,-20,no,yes,cellPhone,1,,0,unknown
432168947,no,20,nov,68,54635861,31,female,selfEmployed,single,uniGraduated,no,8460,no,no,cellPhone,1,,0,unknown
432159794,no,28,jul,579,54639677,26,male,worker,single,highSchool,no,18,yes,no,cellPhone,3,,0,unknown
432168188,no,19,nov,477,54643106,32,male,manager,married,uniGraduated,no,2044,yes,no,cellPhone,1,,0,unknown
432149240,no,28,may,124,54644792,34,female,services,married,highSchool,no,24,yes,no,unknown,1,,0,unknown
432154826,no,1,jul,196,54646519,38,female,manager,married,uniGraduated,no,-585,yes,no,unknown,4,,0,unknown
432159682,no,28,jul,60,54647141,29,female,services,single,highSchool,no,553,no,yes,cellPhone,5,,0,unknown
432149675,no,29,may,293,54648770,34,male,administrative,married,highSchool,no,1365,yes,no,unknown,2,,0,unknown
432175290,no,17,apr,134,54648902,42,male,houseWife,single,highSchool,no,284,yes,no,cellPhone,3,,0,unknown
432151301,no,4,jun,128,54653654,43,male,manager,divorced,uniGraduated,no,350,yes,no,unknown,1,,0,unknown
432164278,no,20,aug,352,54653738,37,male,manager,divorced,highSchool,no,414,no,no,cellPhone,4,,0,unknown
432180489,yes,15,may,655,54654580,60,male,retired,divorced,highSchool,no,496,yes,no,cellPhone,2,,0,unknown
432175523,no,20,apr,285,54661119,33,male,worker,married,highSchool,no,2502,yes,no,cellPhone,1,270.0,1,failure
432176039,yes,21,apr,333,54663745,35,female,manager,single,uniGraduated,no,1750,yes,no,cellPhone,3,,0,unknown
432179774,no,13,may,107,54667301,45,male,manager,married,uniGraduated,no,54,yes,no,landline,3,,0,unknown
432166191,no,29,aug,488,54668771,48,male,manager,divorced,uniGraduated,no,700,yes,no,cellPhone,2,,0,unknown
432180447,no,15,may,145,54670453,40,female,technical,married,uniGraduated,no,602,yes,no,cellPhone,4,360.0,7,failure
432185872,no,23,apr,109,54670822,76,male,retired,divorced,secondarySchool,no,2693,no,no,cellPhone,5,184.0,2,success
432170829,no,29,jan,624,54671160,29,male,entrepreneur,single,uniGraduated,no,430,no,yes,cellPhone,2,,0,unknown
432159827,no,28,jul,127,54676991,49,male,services,married,secondarySchool,no,0,no,no,landline,7,,0,unknown
432163119,no,13,aug,233,54677462,49,male,technical,married,highSchool,no,2765,no,no,cellPhone,4,,0,unknown
432143162,no,7,may,923,54677956,45,female,worker,married,secondarySchool,no,97,yes,no,unknown,3,,0,unknown
432151582,no,5,jun,92,54678468,53,male,unknown,married,unknown,no,1347,no,no,unknown,2,,0,unknown
432158904,no,24,jul,262,54678702,35,male,technical,divorced,highSchool,no,0,no,no,cellPhone,2,,0,unknown
432146262,no,16,may,208,54679371,30,female,services,single,uniGraduated,no,136,yes,yes,unknown,5,,0,unknown
432167524,no,18,nov,62,54680160,52,female,worker,married,uniGraduated,no,297,yes,no,cellPhone,2,195.0,1,failure
432151649,no,5,jun,67,54682436,47,male,administrative,married,highSchool,no,407,yes,no,unknown,12,,0,unknown
432147648,no,23,may,700,54682882,32,male,worker,married,secondarySchool,no,697,yes,no,unknown,1,,0,unknown
432175175,no,17,apr,346,54682917,31,male,administrative,married,highSchool,no,62,no,no,cellPhone,2,,0,unknown
432145020,no,13,may,220,54687700,48,male,technical,married,highSchool,no,4265,yes,no,unknown,2,,0,unknown
432160395,no,30,jul,341,54689057,58,female,unemployed,single,highSchool,no,1013,yes,no,cellPhone,5,,0,unknown
432144225,no,9,may,76,54698385,56,male,worker,married,secondarySchool,no,420,yes,no,unknown,1,,0,unknown
432176131,no,23,apr,155,54700098,62,male,unemployed,married,highSchool,no,1625,no,no,landline,1,,0,unknown
432167702,no,18,nov,167,54701172,33,male,technical,divorced,highSchool,yes,10,yes,yes,cellPhone,5,,0,unknown
432173360,no,10,feb,100,54703973,38,male,unemployed,married,uniGraduated,no,380,no,no,cellPhone,1,,0,unknown
432162635,yes,11,aug,1141,54714273,39,female,manager,married,highSchool,no,215,no,no,cellPhone,4,,0,unknown
432149408,no,28,may,194,54717585,29,female,technical,single,highSchool,no,740,yes,no,unknown,3,,0,unknown
432150682,no,2,jun,984,54720154,42,female,manager,married,highSchool,no,12282,yes,no,unknown,4,,0,unknown
432165075,no,25,aug,40,54730415,39,male,technical,single,uniGraduated,no,-41,no,yes,cellPhone,15,,0,unknown
432155621,no,8,jul,294,54731095,42,female,worker,married,highSchool,yes,-29,no,yes,cellPhone,2,,0,unknown
432146739,no,20,may,182,54732070,37,male,manager,married,uniGraduated,no,897,no,no,unknown,1,,0,unknown
432150785,no,3,jun,258,54739043,38,female,manager,married,uniGraduated,no,1221,yes,no,unknown,1,,0,unknown
432169841,no,21,nov,292,54739571,39,female,selfEmployed,married,highSchool,no,254,no,no,cellPhone,3,,0,unknown
432147993,no,26,may,260,54751920,30,male,manager,single,uniGraduated,no,2317,yes,no,unknown,5,,0,unknown
432183596,no,24,aug,315,54752441,37,female,manager,married,uniGraduated,no,165,no,no,cellPhone,1,83.0,1,other
432166752,no,17,nov,229,54753958,54,female,technical,married,highSchool,no,472,yes,yes,unknown,2,150.0,1,failure
432177346,no,6,may,182,54754905,48,female,services,married,highSchool,no,2597,yes,no,cellPhone,2,355.0,1,failure
432171978,no,3,feb,100,54755311,31,female,worker,married,unknown,no,-120,yes,no,cellPhone,3,201.0,2,failure
432173980,no,6,apr,271,54757760,38,male,technical,single,highSchool,no,12926,yes,no,cellPhone,2,307.0,1,failure
432173282,no,9,feb,150,54758501,54,female,worker,married,highSchool,no,2047,no,no,landline,7,194.0,6,failure
432173302,no,9,feb,161,54761974,40,male,worker,married,secondarySchool,no,1389,yes,no,cellPhone,5,,0,unknown
432144136,no,9,may,63,54769995,31,male,administrative,married,highSchool,no,27,no,yes,unknown,1,,0,unknown
432183558,yes,21,aug,216,54770403,60,female,administrative,married,highSchool,no,106,no,no,cellPhone,3,91.0,1,success
432181258,no,18,may,110,54772750,27,female,worker,married,highSchool,no,30,no,yes,cellPhone,1,334.0,4,other
432176117,yes,23,apr,93,54772974,35,male,manager,married,uniGraduated,no,8,no,no,cellPhone,3,,0,unknown
432184373,no,28,oct,1092,54774654,74,female,retired,married,uniGraduated,no,1742,no,no,cellPhone,1,,0,unknown
432166825,no,17,nov,105,54776961,56,male,manager,divorced,uniGraduated,no,968,no,no,cellPhone,1,,0,unknown
432144797,no,13,may,77,54777079,59,male,retired,married,highSchool,no,1875,yes,no,unknown,1,,0,unknown
432153356,no,17,jun,534,54781165,54,female,retired,married,highSchool,no,1614,yes,no,unknown,4,,0,unknown
432164248,no,20,aug,204,54781417,56,male,retired,married,secondarySchool,no,681,no,no,cellPhone,4,,0,unknown
432162250,no,8,aug,363,54781524,50,female,technical,married,highSchool,no,315,no,no,cellPhone,10,,0,unknown
432170043,no,21,nov,53,54781799,32,female,technical,single,uniGraduated,no,785,yes,no,cellPhone,2,,0,unknown
432157909,no,21,jul,110,54785343,49,female,retired,married,secondarySchool,no,375,no,yes,landline,7,,0,unknown
432179795,no,13,may,76,54795756,58,female,manager,married,uniGraduated,no,4152,yes,no,cellPhone,7,13.0,6,success
432166146,no,29,aug,38,54799364,38,male,technical,divorced,uniGraduated,no,82,no,no,cellPhone,13,,0,unknown
432142585,no,5,may,206,54804800,44,male,administrative,divorced,highSchool,no,66,yes,no,unknown,1,,0,unknown
432148713,no,27,may,321,54805393,32,female,worker,married,secondarySchool,yes,-275,yes,yes,unknown,1,,0,unknown
432145037,no,13,may,241,54808616,31,male,worker,married,secondarySchool,no,651,yes,no,unknown,2,,0,unknown
432163079,no,13,aug,295,54808898,52,female,manager,married,highSchool,no,-892,yes,no,cellPhone,2,,0,unknown
432160820,no,31,jul,59,54814068,45,male,manager,single,uniGraduated,no,16,no,no,cellPhone,2,,0,unknown
432173487,no,19,feb,134,54817392,56,male,manager,divorced,uniGraduated,no,722,no,no,cellPhone,3,94.0,2,failure
432176079,no,22,apr,343,54817960,31,female,manager,married,uniGraduated,no,2984,no,no,cellPhone,5,,0,unknown
432148669,no,27,may,166,54819535,30,female,entrepreneur,married,highSchool,no,1539,yes,yes,unknown,9,,0,unknown
432180614,no,15,may,24,54822174,32,male,technical,single,highSchool,no,-234,yes,no,cellPhone,7,,0,unknown
432177324,no,6,may,181,54823046,34,male,manager,married,uniGraduated,no,2640,yes,no,cellPhone,1,,0,unknown
432148634,no,27,may,103,54824824,29,male,administrative,single,highSchool,no,915,yes,no,unknown,1,,0,unknown
432157137,no,16,jul,178,54825895,57,female,entrepreneur,married,uniGraduated,no,7699,no,yes,cellPhone,1,,0,unknown
432154340,no,20,jun,212,54826929,52,female,worker,single,secondarySchool,no,3421,no,no,unknown,8,,0,unknown
432183735,no,1,sep,86,54827852,24,female,technical,single,highSchool,no,1298,no,no,cellPhone,1,,0,unknown
432152709,no,12,jun,133,54833555,38,female,worker,divorced,secondarySchool,no,0,no,no,unknown,1,,0,unknown
432148557,no,27,may,106,54834024,51,female,worker,married,secondarySchool,no,109,yes,no,unknown,2,,0,unknown
432174164,no,8,apr,119,54839441,58,female,worker,married,secondarySchool,no,189,yes,no,landline,1,,0,unknown
432162904,no,12,aug,121,54843841,43,female,houseWife,married,secondarySchool,no,25,no,no,cellPhone,2,,0,unknown
432157164,yes,16,jul,496,54848487,27,male,manager,single,uniGraduated,no,151,yes,no,cellPhone,1,,0,unknown
432172010,no,3,feb,178,54849502,34,female,technical,married,uniGraduated,no,823,no,no,cellPhone,3,161.0,5,other
432147275,no,21,may,51,54851842,37,male,services,married,highSchool,no,405,yes,no,unknown,2,,0,unknown
432181897,no,26,may,109,54855253,26,male,student,single,highSchool,no,8015,no,no,cellPhone,1,,0,unknown
432153442,no,18,jun,64,54856089,46,female,unknown,single,secondarySchool,no,10,no,no,unknown,6,,0,unknown
432179724,yes,13,may,1970,54857068,59,male,services,married,highSchool,no,2965,yes,no,cellPhone,3,,0,unknown
432172851,no,5,feb,606,54857420,38,male,houseWife,married,highSchool,no,333,yes,no,cellPhone,2,202.0,1,other
432157722,no,18,jul,108,54863814,29,male,administrative,single,highSchool,no,-133,no,no,cellPhone,1,,0,unknown
432167285,no,18,nov,248,54865274,52,male,unemployed,divorced,highSchool,no,4,no,yes,unknown,1,,0,unknown
432184774,no,7,dec,163,54867568,42,male,administrative,single,highSchool,no,684,no,no,cellPhone,1,186.0,1,success
432164308,no,20,aug,379,54868945,39,female,technical,married,highSchool,no,49,yes,no,cellPhone,4,,0,unknown
432145436,no,14,may,902,54869299,48,male,technical,single,highSchool,no,9131,yes,no,unknown,5,,0,unknown
432160342,no,30,jul,86,54870455,58,female,manager,married,highSchool,no,2739,yes,no,cellPhone,6,,0,unknown
432163126,no,13,aug,104,54874852,50,female,selfEmployed,married,highSchool,no,36,no,no,cellPhone,10,,0,unknown
432164821,no,22,aug,217,54878745,52,male,houseWife,married,secondarySchool,no,335,no,no,cellPhone,5,,0,unknown
432146049,yes,16,may,844,54880116,42,male,administrative,divorced,highSchool,no,153,yes,no,unknown,1,,0,unknown
432161280,no,4,aug,122,54883687,60,male,unknown,married,unknown,no,7337,no,no,cellPhone,1,,0,unknown
432148622,no,27,may,59,54884312,36,male,technical,married,highSchool,no,474,yes,no,unknown,1,,0,unknown
432179276,no,12,may,242,54884601,48,female,services,divorced,highSchool,no,201,yes,no,cellPhone,3,371.0,2,failure
432151759,no,6,jun,159,54886781,46,female,technical,married,uniGraduated,no,0,no,no,unknown,1,,0,unknown
432148905,no,27,may,108,54887745,32,female,unknown,single,highSchool,no,-274,no,yes,unknown,3,,0,unknown
432149972,no,30,may,91,54887896,36,female,services,married,highSchool,no,-260,yes,no,unknown,2,,0,unknown
432154020,no,20,jun,41,54889840,28,female,worker,married,secondarySchool,no,103,yes,no,unknown,28,,0,unknown
432165957,yes,28,aug,1126,54893113,47,female,administrative,divorced,highSchool,no,225,no,no,cellPhone,4,,0,unknown
432170021,no,21,nov,8,54894788,34,female,manager,married,uniGraduated,no,6808,yes,no,cellPhone,3,,0,unknown
432163822,no,19,aug,99,54898641,48,female,technical,married,highSchool,no,466,no,no,cellPhone,7,,0,unknown
432164809,no,22,aug,205,54905916,52,female,services,married,highSchool,no,145,no,no,cellPhone,4,,0,unknown
432185609,yes,10,mar,436,54909904,52,male,unemployed,married,highSchool,no,1416,no,no,cellPhone,2,182.0,1,success
432171089,no,30,jan,102,54911313,38,male,administrative,divorced,highSchool,no,-51,no,yes,cellPhone,1,,0,unknown
432179349,no,13,may,136,54912521,27,female,technical,married,highSchool,no,31,no,no,cellPhone,2,,0,unknown
432176417,no,30,apr,352,54915457,25,female,technical,married,uniGraduated,no,400,no,no,cellPhone,1,,0,unknown
432145752,no,15,may,71,54919057,54,male,administrative,married,unknown,no,907,yes,no,unknown,1,,0,unknown
432165849,no,28,aug,75,54920740,37,female,manager,married,highSchool,no,58,no,no,landline,20,,0,unknown
432182318,no,3,jun,200,54922450,23,male,technical,single,highSchool,no,4545,no,no,cellPhone,1,,0,unknown
432152598,no,11,jun,48,54924557,60,male,manager,married,uniGraduated,no,79,no,no,unknown,3,,0,unknown
432169278,no,21,nov,336,54926223,54,female,selfEmployed,single,uniGraduated,no,760,no,no,landline,1,,0,unknown
432178450,no,11,may,42,54926237,37,male,worker,divorced,secondarySchool,no,511,yes,no,landline,1,,0,unknown
432173442,no,17,feb,73,54927289,60,female,houseWife,divorced,highSchool,no,2063,no,no,cellPhone,2,,0,unknown
432153303,no,17,jun,108,54927751,44,female,technical,divorced,highSchool,no,268,no,no,unknown,6,,0,unknown
432186892,no,12,aug,126,54934714,27,male,student,single,unknown,no,598,no,no,cellPhone,1,524.0,1,failure
432172220,no,4,feb,57,54939833,43,female,manager,married,uniGraduated,no,-194,no,no,cellPhone,1,,0,unknown
432171365,no,2,feb,83,54940863,36,female,administrative,single,highSchool,no,-207,no,no,cellPhone,1,,0,unknown
432145088,no,14,may,158,54941823,48,male,worker,married,secondarySchool,no,9004,no,no,unknown,3,,0,unknown
432169089,no,20,nov,642,54943299,41,male,worker,married,secondarySchool,no,-52,yes,yes,cellPhone,2,,0,unknown
432162774,no,12,aug,132,54943769,37,male,manager,married,highSchool,no,0,no,no,cellPhone,2,,0,unknown
432168497,no,20,nov,143,54956364,37,female,technical,single,unknown,no,7245,no,no,cellPhone,6,,0,unknown
432145891,no,15,may,57,54959078,52,male,worker,married,highSchool,no,665,yes,no,unknown,4,,0,unknown
432177997,no,8,may,39,54961199,42,male,manager,divorced,uniGraduated,no,357,yes,no,cellPhone,1,,0,unknown
432153679,no,18,jun,249,54961522,53,female,entrepreneur,married,secondarySchool,no,-257,yes,yes,unknown,5,,0,unknown
432184055,no,7,oct,191,54965452,77,female,retired,married,secondarySchool,no,121,no,no,landline,1,,0,unknown
432155175,no,7,jul,46,54965487,48,female,administrative,married,highSchool,no,8,no,yes,cellPhone,1,,0,unknown
432185834,yes,15,apr,218,54965736,22,male,services,single,highSchool,no,129,no,no,cellPhone,2,181.0,1,success
432151427,no,5,jun,42,54965993,37,male,administrative,married,highSchool,no,641,yes,no,unknown,1,,0,unknown
432180830,yes,15,may,679,54968118,44,female,worker,married,secondarySchool,no,-101,yes,no,cellPhone,1,366.0,4,failure
432170692,no,29,jan,462,54968401,28,female,administrative,single,highSchool,no,1391,yes,no,cellPhone,2,247.0,1,failure
432184527,yes,9,nov,263,54968833,24,male,student,single,highSchool,no,125,no,no,cellPhone,1,90.0,1,failure
432142713,no,6,may,102,54969118,38,female,administrative,divorced,highSchool,no,308,yes,no,unknown,1,,0,unknown
432172587,no,5,feb,19,54972319,58,female,unemployed,married,uniGraduated,no,1798,yes,no,cellPhone,8,,0,unknown
432165961,no,28,aug,276,54972806,54,male,manager,divorced,uniGraduated,no,0,no,no,cellPhone,6,,0,unknown
432144326,no,9,may,51,54973239,50,female,manager,married,uniGraduated,no,3284,yes,no,unknown,3,,0,unknown
432178468,no,11,may,188,54974311,41,female,services,married,highSchool,no,572,yes,no,cellPhone,1,,0,unknown
432165678,yes,27,aug,523,54980343,44,male,manager,married,uniGraduated,no,1138,no,no,cellPhone,3,,0,unknown
432166016,no,28,aug,131,54987142,36,male,manager,married,uniGraduated,no,200,no,no,cellPhone,1,,0,unknown
432142958,no,6,may,339,54988349,48,female,manager,divorced,uniGraduated,no,1328,yes,no,unknown,1,,0,unknown
432153402,no,17,jun,138,54988540,36,male,worker,married,highSchool,yes,0,no,yes,unknown,5,,0,unknown
432162243,no,8,aug,321,54993153,31,female,manager,single,uniGraduated,no,9506,no,no,cellPhone,2,,0,unknown
432184712,no,25,nov,170,54993924,37,female,manager,married,uniGraduated,no,4842,yes,no,cellPhone,1,,0,unknown
432159432,no,25,jul,200,54993963,56,female,manager,married,uniGraduated,no,6475,no,no,cellPhone,3,,0,unknown
432143316,no,7,may,104,54994670,30,male,services,single,highSchool,no,21,yes,no,unknown,2,,0,unknown
432177502,no,7,may,51,54995317,25,male,services,married,highSchool,no,10,yes,no,cellPhone,1,294.0,1,failure
432163517,no,14,aug,101,54995425,35,male,manager,married,uniGraduated,no,-547,yes,no,cellPhone,2,,0,unknown
432143122,no,7,may,479,54995876,46,female,services,married,highSchool,no,89,yes,no,unknown,2,,0,unknown
432170726,no,29,jan,113,54996760,52,female,manager,married,highSchool,no,596,yes,no,cellPhone,1,188.0,1,other
432187374,no,15,oct,5,54998030,39,female,services,single,highSchool,no,471,no,no,unknown,1,,0,unknown
432162076,no,7,aug,430,54998436,50,female,worker,married,secondarySchool,no,506,yes,no,landline,4,,0,unknown
432187341,yes,12,oct,323,54998940,27,male,student,single,highSchool,no,279,no,no,cellPhone,1,,0,unknown
432180099,no,14,may,235,55000647,35,female,manager,married,uniGraduated,no,1212,yes,no,cellPhone,1,352.0,1,other
432147800,no,23,may,302,55004953,32,male,manager,married,uniGraduated,no,1522,yes,no,unknown,3,,0,unknown
432164205,yes,20,aug,467,55005960,40,male,administrative,single,uniGraduated,no,27,no,no,cellPhone,2,,0,unknown
432175510,no,20,apr,8,55006124,30,female,services,married,highSchool,no,4867,yes,yes,landline,6,306.0,3,other
432143237,no,7,may,230,55006861,29,male,student,single,highSchool,no,872,yes,no,unknown,1,,0,unknown
432158052,no,21,jul,449,55007276,40,female,administrative,single,uniGraduated,no,1005,yes,no,cellPhone,1,,0,unknown
432179256,no,12,may,349,55008177,31,female,manager,single,uniGraduated,no,2592,no,no,cellPhone,2,174.0,1,failure
432169867,no,21,nov,122,55014597,34,female,entrepreneur,single,uniGraduated,no,714,yes,no,cellPhone,3,193.0,4,failure
432173699,yes,17,mar,220,55015138,43,male,administrative,married,highSchool,no,132,no,no,cellPhone,1,,0,unknown
432177049,no,5,may,475,55015358,50,female,worker,married,highSchool,no,253,yes,yes,cellPhone,2,,0,unknown
432167860,no,19,nov,295,55015600,33,female,manager,married,uniGraduated,no,0,yes,no,cellPhone,1,170.0,1,failure
432151357,no,5,jun,93,55020037,51,female,unknown,divorced,unknown,no,1649,no,no,unknown,1,,0,unknown
432186779,yes,5,aug,231,55026365,34,female,technical,married,highSchool,no,0,yes,no,cellPhone,2,2.0,3,success
432147127,no,21,may,120,55028147,33,male,services,married,uniGraduated,no,1349,yes,no,unknown,1,,0,unknown
432179170,no,12,may,242,55028209,35,male,administrative,married,highSchool,no,614,yes,no,cellPhone,2,,0,unknown
432160071,no,29,jul,172,55030549,47,female,administrative,single,highSchool,no,1305,no,no,cellPhone,2,,0,unknown
432146423,no,19,may,258,55035736,40,female,worker,single,unknown,no,-154,yes,yes,unknown,1,,0,unknown
432171677,no,2,feb,77,55038068,21,female,student,single,highSchool,no,948,no,no,landline,2,,0,unknown
432186351,yes,28,jun,614,55041765,47,female,manager,single,uniGraduated,no,334,yes,no,cellPhone,3,94.0,9,success
432182436,no,4,jun,217,55045600,37,male,technical,married,uniGraduated,no,549,no,no,cellPhone,2,94.0,1,success
